,true_value,impute_value
6395,411.2008528,411.2008528
6396,404.0301703,404.0301703
6397,405.9756767,405.9756767
6398,392.214709,392.214709
6399,384.5865788,384.5865788
6400,368.6298903,368.6298903
6401,371.4776214,371.4776214
6402,375.210089,375.210089
6403,381.9931237,381.9931237
6404,361.0263876,361.0263876
6405,349.8417578,349.8417578
6406,345.3877779,345.3877779
6407,342.5919398,342.5919398
6408,328.6956617,328.6956617
6409,339.644146,458.5948949638714
6410,338.8221256,338.82212559999994
6411,318.5907391,318.5907391
6412,320.8055584,464.550671681032
6413,311.8581462,311.8581462
6414,308.7008468,308.7008468
6415,346.6434382,346.6434382
6416,307.1548972,307.1548972
6417,288.5199476,288.5199476
6418,288.9142228,288.9142228
6419,286.8291942,286.8291942
6420,271.8839273,271.8839273
6421,287.0612719,287.0612719
6422,278.8243207,460.09732928003666
6423,258.1361986,258.1361986
6424,255.8822212,255.8822212
6425,250.5898693,250.5898693
6426,251.9639875,251.9639875
6427,273.0841784,273.0841784
6428,256.029346,256.029346
6429,249.7326491,249.7326491
6430,242.5763139,242.5763139
6431,243.9890836,243.9890836
6432,260.5060197,260.5060197
6433,268.3029815,268.3029815
6434,262.7729492,262.7729492
6435,233.8958111,233.8958111
6436,238.7369905,238.7369905
6437,233.1361349,233.1361349
6438,232.3488746,232.3488746
6439,231.2862833,231.2862833
6440,224.4851847,224.4851847
6441,222.7414879,222.7414879
6442,233.9710979,233.9710979
6443,227.4007905,227.4007905
6444,224.9801691,224.9801691
6445,216.4547374,216.4547374
6446,213.1363343,213.1363343
6447,201.1519728,470.7293126541092
6448,206.17194,206.17194
6449,205.6931287,205.6931287
6450,212.110952,212.110952
6451,223.979248,223.979248
6452,201.8369261,201.8369261
6453,197.6029681,197.6029681
6454,210.1025709,463.6988145044911
6455,192.5831765,192.5831765
6456,203.812632,203.812632
6457,202.3992499,202.3992499
6458,194.2822095,194.2822095
6459,191.8980421,191.8980421
6460,203.6974186,203.6974186
6461,193.3263869,193.3263869
6462,207.4089569,207.4089569
6463,200.1640533,200.1640533
6464,188.029222,188.029222
6465,196.5397972,196.5397972
6466,188.5038385,188.5038385
6467,180.1044371,180.1044371
6468,193.6472338,193.6472338
6469,188.9058648,462.64236771078714
6470,177.4015851,177.4015851
6471,177.122592,177.122592
6472,172.5698584,466.89040102065263
6473,169.7364562,169.7364562
6474,202.5825655,202.5825655
6475,184.0564307,184.0564307
6476,178.4858927,178.4858927
6477,185.1165417,185.1165417
6478,174.5534202,174.5534202
6479,174.407784,174.407784
6480,188.2849362,188.2849362
6481,185.1143281,462.20066825316724
6482,175.2285079,175.2285079
6483,179.7914437,179.7914437
6484,185.3729253,185.3729253
6485,189.9586852,461.8838119182445
6486,229.8389829,229.8389829
6487,204.7403727,204.7403727
6488,199.8418685,199.8418685
6489,208.0276414,208.0276414
6490,203.6352021,203.6352021
6491,219.9249767,219.9249767
6492,228.7401807,228.7401807
6493,247.1376441,247.1376441
6494,226.7471777,470.83392416886346
6495,235.6623715,465.7860660397269
6496,254.9177214,254.9177214
6497,249.0890722,249.0890722
6498,284.4839982,284.4839982
6499,280.7429429,280.7429429
6500,292.9629167,292.9629167
6501,308.1788797,308.1788797
6502,320.5776184,320.5776184
6503,321.6409577,321.6409577
6504,344.1018764,344.1018764
6505,369.1551112,369.1551112
6506,383.240556,452.54213315600333
6507,378.8570528,378.8570528
6508,411.5911981,411.5911981
6509,427.7125609,427.7125609
6510,455.3285478,455.3285478
6511,451.0591062,451.0591062
6512,468.0992569,468.0992569
6513,505.6692617,505.6692617
6514,521.4328929,521.4328929
6515,516.5699586,516.5699586
6516,538.8910335,538.8910335
6517,555.9758167,555.9758167
6518,574.7696537,574.7696537000002
6519,584.4938258,584.4938258
6520,621.5642501,621.5642501
6521,631.6979057,631.6979057
6522,667.5957993,667.5957993
6523,722.5611099,722.5611099
6524,701.97233,463.84984647957515
6525,716.0571904,716.0571904
6526,714.7412181,714.7412181
6527,741.0183759,741.0183759
6528,769.144935,769.144935
6529,765.7775134,765.7775134
6530,767.4466923,767.4466923
6531,743.9106343,743.9106343
6532,757.7851228,757.7851228
6533,807.8691186,464.3740552116931
6534,798.0557706,798.0557706
6535,811.0818498,467.68821131281703
6536,829.2465481,829.2465481
6537,853.9395747,853.9395747
6538,884.3221396,884.3221396
6539,871.0609827,871.0609827
6540,870.7439535,870.7439535
6541,825.2202904,825.2202904
6542,858.4691631,858.4691631
6543,857.9777615,857.9777615
6544,852.9426181,852.9426181
6545,859.0611928,859.0611928
6546,866.4815801,866.4815801
6547,882.0133736,882.0133736
6548,900.5147939,900.5147939
6549,905.5968336,905.5968336
6550,892.3057814,892.3057814
6551,900.9497958,457.72827418153446
6552,908.9951555,908.9951555
6553,894.9687204,894.9687204
6554,885.474269,465.31411989654805
6555,893.2971585,893.2971585
6556,896.6173927,896.6173927
6557,925.3832011,925.3832011
6558,919.5421377,919.5421377
6559,895.7632171,895.7632171
6560,883.4499199,883.4499199
6561,901.9769106,463.1315236712488
6562,904.0044459,904.0044459
6563,903.4739805,903.4739805
6564,896.928939,896.928939
6565,877.8131602,877.8131602
6566,895.266252,895.266252
6567,898.2145272,898.2145272
6568,869.846682,869.846682
6569,873.97384,873.97384
6570,867.8175277,867.8175277
6571,873.9540339,873.9540339
6572,890.5837038,464.81940959706367
6573,882.9222916,882.9222916
6574,855.2517684,855.2517684
6575,860.1932495,471.44944853683154
6576,857.4871262,857.4871262
6577,859.9787929,859.9787929
6578,837.6254805,458.88268455054066
6579,863.2348017,863.2348017
6580,856.4842898,856.4842898
6581,863.425786,863.425786
6582,887.0175974,887.0175974
6583,926.3970319,459.14604080130164
6584,888.4637747,888.4637747
6585,880.8751411,880.8751411
6586,914.1320976,914.1320976
6587,902.6721938,902.6721938
6588,891.9409832,891.9409832
6589,896.0091593,896.0091593
6590,876.3669848,876.3669848
6591,862.445961,862.445961
6592,870.5874022,870.5874022
6593,846.3698465,846.3698465
6594,859.312875,859.312875
6595,892.1265454,892.1265454
6596,879.336549,879.336549
6597,863.2556258,863.2556258
6598,848.2857696,848.2857696
6599,873.6331129,873.6331129
6600,856.1272341,856.1272341
6601,877.2851146,877.2851146
6602,857.2624512,857.2624512
6603,834.2860919,834.2860919
6604,856.2010531,856.2010531
6605,817.0765408,817.0765408
6606,856.904644,856.904644
6607,873.7665278,873.7665278
6608,837.1967316,837.1967316
6609,821.3905689,821.3905689
6610,824.4135691,824.4135691
6611,845.9798027,845.9798027
6612,812.0787944,812.0787944
6613,802.7288206,802.7288206
6614,817.6938798,461.9271818089555
6615,795.3441989,795.3441989
6616,753.2699127,753.2699127
6617,781.2539617,781.2539617
6618,783.6542045,783.6542045
6619,756.3936834,756.3936834
6620,736.626943,736.626943
6621,743.9879861,743.9879861
6622,743.7306693,743.7306693
6623,744.2110209,744.2110209
6624,708.8889765,708.8889765
6625,705.2140214,465.4807788461882
6626,674.4231623,674.4231623
6627,675.3833354,675.3833354
6628,684.0933231,684.0933231
6629,647.6043864,647.6043864
6630,625.5522094,625.5522094
6631,596.6419233,596.6419232999999
6632,600.1577147,600.1577147
6633,579.8095154,579.8095154
6634,578.5135229,578.5135229
6635,571.2096393,571.2096393000002
6636,557.6520095,557.6520095
6637,548.916411,548.916411
6638,534.6958324,534.6958324
6639,521.6187443,521.6187443
6640,521.513414,521.513414
6641,496.6131495,496.6131495
6642,493.9120709,493.9120709
6643,474.3851434,474.3851434
6644,480.429477,480.429477
6645,488.831321,488.831321
6646,479.9429429,479.9429429
6647,490.7563061,490.7563061
6648,483.346635,483.346635
6649,472.2915052,472.2915052
6650,472.1014048,472.1014048
6651,473.6118705,473.6118705
6652,470.6461711,470.6461711
6653,458.4084985,458.4084985
6654,451.2279366,451.2279366
6655,453.7712998,453.7712998
6656,434.9072155,434.9072155
6657,444.5312756,444.5312756
6658,446.5092022,446.5092022
6659,436.3720437,436.3720437
6660,438.7176317,438.7176317
6661,427.1865767,427.1865767
6662,427.0619295,427.0619295
6663,430.198879,430.198879
6664,418.8120252,418.8120252
6665,422.7790357,422.7790357
6666,420.7274398,420.7274398
6667,419.2820526,419.2820526
6668,421.216625,421.216625
6669,445.3850573,445.3850573
6670,444.0188936,444.0188936
6671,425.2212657,425.2212657
6672,417.8529172,417.8529172
6673,408.9297796,408.9297796
6674,406.1615516,406.1615516
6675,424.3368646,424.3368646
6676,416.8374223,416.8374223
6677,409.1719398,409.1719398
6678,397.6369641,397.6369641
6679,387.1971225,387.1971225
6680,386.3179382,386.3179382
6681,390.1868678,390.1868678
6682,401.6907183,401.6907183
6683,380.4408671,380.4408671
6684,372.0562296,462.72274734234384
6685,365.9613142,365.9613142
6686,361.2346854,361.2346854
6687,379.8974091,379.8974091
6688,359.2338241,359.2338241
6689,354.3711278,354.3711278
6690,350.9911697,350.9911697
6691,342.7802943,342.7802943
6692,341.4032037,341.40320369999995
6693,352.7775483,352.7775483
6694,342.0514477,342.0514477
6695,331.0528865,331.0528865
6696,331.5966077,460.37444187304044
6697,316.122364,316.122364
6698,319.7446312,462.9831105814035
6699,332.3473688,332.3473688
6700,309.1027942,309.1027942
6701,295.7953537,295.7953537
6702,289.3596679,289.3596679
6703,279.8919686,279.8919686
6704,297.1813952,466.3533280940106
6705,347.2934414,347.2934414
6706,314.9824418,314.9824418
6707,289.882007,289.882007
6708,276.8353907,276.8353907
6709,264.4702228,264.4702228
6710,283.567746,283.567746
6711,284.8945819,284.8945819
6712,261.9742455,261.9742455
6713,248.2568243,248.2568243
6714,254.2977309,254.2977309
6715,241.8115612,241.8115612
6716,246.9140601,246.9140601
6717,252.4855037,252.4855037
6718,239.3471314,239.3471314
6719,239.1721729,239.1721729
6720,237.3008385,237.3008385
6721,232.868766,232.868766
6722,237.8671112,237.8671112
6723,235.4789096,235.4789096
6724,226.3530958,226.3530958
6725,217.6087343,217.6087343
6726,217.0262775,217.0262775
6727,215.838562,215.838562
6728,218.9657226,218.9657226
6729,217.8027986,217.8027986
6730,212.431433,212.431433
6731,201.5017471,201.5017471
6732,208.0950063,208.0950063
6733,193.5453159,193.5453159
6734,203.0546157,203.0546157
6735,205.294728,205.294728
6736,203.1188607,203.1188607
6737,201.2783629,201.2783629
6738,204.7153027,459.36959575222625
6739,192.6120334,192.6120334
6740,206.5004475,206.5004475
6741,202.503032,202.503032
6742,184.9262964,184.9262964
6743,188.0913346,188.0913346
6744,191.1022736,191.1022736
6745,186.2644527,186.2644527
6746,191.3518404,191.3518404
6747,181.7897663,464.60014271098044
6748,191.735101,191.735101
6749,186.6626929,186.6626929
6750,191.478263,191.478263
6751,192.9291898,192.9291898
6752,200.1772845,200.1772845
6753,205.8982743,205.8982743
6754,188.7949291,188.7949291
6755,185.6774497,185.6774497
6756,182.6814591,182.6814591
6757,175.2506347,175.2506347
6758,191.000916,458.8348827001949
6759,195.1749421,195.1749421
6760,187.2950032,187.2950032
6761,192.9822079,192.9822079
6762,186.3552592,186.3552592
6763,174.9818074,174.9818074
6764,201.9658436,201.9658436
6765,202.3024319,202.3024319
6766,187.4198022,187.4198022
6767,203.8925121,203.8925121
6768,194.3147714,194.3147714
6769,224.7364736,224.7364736
6770,287.6735567,287.6735567
6771,226.2517473,226.2517473
6772,220.1591339,220.1591339
6773,225.3407694,225.3407694
6774,203.7245659,465.6535101561071
6775,218.4597435,218.4597435
6776,230.5958828,230.5958828
6777,237.8602152,237.8602152
6778,237.4654417,237.4654417
6779,237.787187,237.787187
6780,235.3988346,235.3988346
6781,245.8427746,245.8427746
6782,265.551053,265.551053
6783,274.596616,462.7704628558136
6784,287.7830659,287.7830659
6785,294.7379367,294.7379367
6786,316.2725741,316.2725741
6787,328.6653217,328.66532169999994
6788,344.6055858,344.6055858
6789,351.426025,351.426025
6790,375.2370728,375.2370728
6791,399.8725644,399.8725644
6792,404.7045944,404.7045944
6793,445.9545847,445.9545847
6794,452.5566524,452.5566524
6795,472.149519,472.149519
6796,492.7699912,492.7699912
6797,516.204078,516.204078
6798,550.3867897,550.3867897
6799,584.3691751,584.3691751
6800,597.9535272,597.9535272
6801,607.3517238,607.3517238
6802,601.2316241,601.2316241
6803,612.3327549,612.3327549
6804,640.9837925,640.9837925
6805,665.2421999,665.2421999
6806,690.1834911,690.1834911
6807,751.647313,463.8525804806485
6808,758.1592577,758.1592577
6809,738.8346043,738.8346043
6810,749.6102488,749.6102488
6811,781.1370671,781.1370671
6812,779.0974205,779.0974205
6813,787.9123329,787.9123329
6814,808.8566588,467.1544767453803
6815,792.3426172,792.3426172
6816,831.1429555,831.1429555
6817,834.947921,834.947921
6818,856.1096337,459.42637663767607
6819,865.3374912,865.3374912
6820,830.0325717,830.0325717
6821,848.3713236,848.3713236
6822,827.9769164,827.9769164
6823,862.7319149,862.7319149
6824,840.5830331,840.5830331
6825,857.2785672,460.5572745974514
6826,859.9974033,859.9974033
6827,870.469969,870.469969
6828,841.4744503,841.4744503
6829,868.436098,868.436098
6830,881.8601875,881.8601875
6831,883.9967898,883.9967898
6832,882.6238829,882.6238829
6833,881.0303441,881.0303441
6834,888.9626832,888.9626832
6835,899.0152285,899.0152285
6836,892.0146006,892.0146006
6837,889.3870543,889.3870543
6838,934.6746898,934.6746898
6839,935.1958076,935.1958076
6840,941.2696406,941.2696406
6841,941.3402113,941.3402113
6842,923.4956362,923.4956362
6843,902.8878939,902.8878939
6844,926.0381377,926.0381377
6845,924.6930223,924.6930223
6846,924.4478213,924.4478213
6847,914.0592378,914.0592378
6848,907.1223332,907.1223332
6849,912.7452729,912.7452729
6850,874.4046769,874.4046769
6851,877.2479482,877.2479482
6852,903.241815,460.08760199200725
6853,901.6176907,901.6176907
6854,895.2537168,895.2537168
6855,876.9680425,876.9680425
6856,890.3151633,890.3151633
6857,913.9474623,913.9474623
6858,916.3515433,916.3515433
6859,936.2794571,462.2384838048556
6860,920.9939916,920.9939916
6861,922.1760236,460.7581805079052
6862,906.6632457,906.6632457
6863,900.2733555,900.2733555
6864,924.7278765,924.7278765
6865,944.1756428,944.1756428
6866,930.0190378,930.0190378
6867,932.6712407,932.6712407
6868,930.1704098,930.1704098
6869,942.767651,942.767651
6870,946.5502955,946.5502955
6871,936.5024296,936.5024296
6872,935.7732066,935.7732066
6873,911.5503708,911.5503708
6874,892.1293772,892.1293772
6875,904.4569597,904.4569597
6876,874.8941052,874.8941052
6877,863.908319,863.908319
6878,871.1726861,462.9771533369594
6879,865.2556481,865.2556481
6880,854.1605736,854.1605736
6881,909.95047,909.95047
6882,859.3937905,859.3937905
6883,853.590042,853.590042
6884,847.1480834,847.1480834
6885,841.1780456,841.1780456
6886,825.5627201,825.5627201
6887,819.8953049,819.8953049
6888,838.7628021,446.7420793841895
6889,833.5325199,833.5325199
6890,819.8643124,819.8643124
6891,827.7113407,827.7113407
6892,801.9246368,801.9246368
6893,818.3251321,818.3251321
6894,849.8640618,849.8640618
6895,818.2503544,818.2503544
6896,808.7348541,808.7348541
6897,780.8661021,780.8661021
6898,774.6663913,774.6663913
6899,743.8827477,743.8827477
6900,709.4917648,709.4917648
6901,691.4316138,691.4316138
6902,678.4083842,678.4083842
6903,679.051144,679.051144
6904,703.5784534,703.5784534
6905,722.3491639,722.3491639
6906,662.9723575,662.9723575
6907,637.2988614,637.2988614
6908,652.5583612,652.5583612
6909,632.8903271,632.8903271
6910,618.9642472,618.9642472
6911,615.5456446,459.7775087123712
6912,600.3972185,600.3972185
6913,582.7284609,582.7284609000001
6914,581.4534621,461.4721864724315
6915,574.7996825,574.7996825
6916,551.6049066,551.6049066
6917,532.0449904,532.0449904
6918,540.6180221,540.6180221
6919,508.5385785,508.5385785
6920,494.6621369,494.6621369
6921,474.9110732,474.9110732
6922,468.0888616,468.0888616
6923,485.7002754,485.7002754
6924,481.5055414,481.5055414
6925,479.0981838,479.0981838
6926,468.4082867,468.4082867
6927,453.6024841,453.6024841
6928,451.066242,451.066242
6929,466.6862249,466.6862249
6930,450.8862643,450.8862643
6931,442.2213846,442.2213846
6932,431.8699442,431.8699442
6933,423.0710808,423.0710808
6934,429.5235436,459.041889749886
6935,477.9955571,477.9955571
6936,433.8851079,433.8851079
6937,429.810837,429.810837
6938,417.5729671,417.5729671
6939,417.2139132,461.71269223001093
6940,414.4341625,414.4341625
6941,427.6822877,427.6822877
6942,437.7220063,437.7220063
6943,433.5945755,433.5945755
6944,427.9822892,427.9822892
6945,413.8561552,413.8561552
6946,413.0402828,473.68010562310457
6947,424.116725,424.116725
6948,412.7534037,412.7534037
6949,409.3906938,409.3906938
6950,405.4842044,405.4842044
6951,409.0656987,409.0656987
6952,415.8108166,415.8108166
6953,420.5793363,420.5793363
6954,401.5948139,457.05792589730584
6955,400.3463433,457.88356544250115
6956,379.244441,379.244441
6957,361.7679815,361.7679815
6958,379.1127201,467.0988757972358
6959,386.9118598,386.9118598
6960,393.1161015,467.609759871491
6961,401.878089,401.878089
6962,389.7328091,389.7328091
6963,377.4604323,377.4604323
6964,383.6656553,383.6656553
6965,393.5401255,393.5401255
6966,394.4969103,394.4969103
6967,396.066874,396.066874
6968,393.9805249,393.9805249
6969,374.4880228,374.4880228
6970,382.1652678,382.1652678
6971,362.219167,362.219167
6972,354.706894,354.706894
6973,350.5920012,350.5920012
6974,352.8426899,352.8426899
6975,350.5893574,350.5893574
6976,356.6032784,356.6032784
6977,337.7933408,464.89567383753104
6978,319.4618264,319.4618264
6979,318.1779025,318.1779025
6980,304.556888,304.556888
6981,311.6221538,311.6221538
6982,349.7905567,349.7905567
6983,311.2519848,311.2519848
6984,306.2175848,306.2175848
6985,304.9958943,304.9958943
6986,296.3110102,296.3110102
6987,302.5614458,302.5614458
6988,295.3730254,295.3730254
6989,287.8560495,287.8560495
6990,270.9899037,270.9899037
6991,262.2613257,262.2613257
6992,253.3246633,253.3246633
6993,261.708469,261.708469
6994,273.3982933,457.7201297362317
6995,259.9578977,259.9578977
6996,259.844565,259.844565
6997,246.7656288,246.7656288
6998,257.8856816,257.8856816
6999,250.6596949,250.6596949
7000,254.4702897,254.4702897
7001,252.9605963,458.4604108900209
7002,239.1453032,239.1453032
7003,236.7833183,236.7833183
7004,237.5407904,237.5407904
7005,244.1508528,244.1508528
7006,237.5923965,237.5923965
7007,231.196162,467.7920457956873
7008,230.1225899,230.1225899
7009,224.0968678,224.0968678
7010,221.4269217,460.42264662880757
7011,229.0930934,229.0930934
7012,223.673658,223.673658
7013,225.6845578,225.6845578
7014,207.184805,207.184805
7015,202.6217407,465.9282340955415
7016,198.3804226,198.3804226
7017,222.2188988,222.2188988
7018,228.2055924,228.2055924
7019,214.2896588,214.2896588
7020,224.9066068,224.9066068
7021,215.6218222,215.6218222
7022,204.0361847,204.0361847
7023,211.8391902,211.8391902
7024,207.3751386,470.2994413485014
7025,193.6006877,193.6006877
7026,190.9921623,190.9921623
7027,191.3878095,458.21095487629606
7028,191.8867049,191.8867049
7029,201.077863,201.077863
7030,203.975492,203.975492
7031,206.184469,467.1046891468865
7032,189.2949128,189.2949128
7033,184.2945393,184.2945393
7034,193.1156936,193.1156936
7035,208.6543782,208.6543782
7036,206.6384692,206.6384692
7037,198.1641393,198.1641393
7038,191.7501391,191.7501391
7039,187.3256584,187.3256584
7040,183.5417062,183.5417062
7041,195.1466156,195.1466156
7042,185.3830287,185.3830287
7043,183.6059644,183.6059644
7044,182.7743337,182.7743337
7045,177.5882487,177.5882487
7046,188.3772722,188.3772722
7047,195.9165474,195.9165474
7048,188.0269641,461.7785097084822
7049,174.0002242,174.0002242
7050,180.5789129,457.980003732994
7051,182.6856394,182.6856394
7052,185.3824422,185.3824422
7053,178.3132643,178.3132643
7054,169.9184302,169.9184302
7055,169.3835851,169.3835851
7056,172.831733,172.831733
7057,165.5695488,458.23887046620297
7058,182.6286112,182.6286112
7059,196.6403491,196.6403491
7060,196.8135649,196.8135649
7061,197.2867119,197.2867119
7062,192.5729582,462.3365049380751
7063,192.1077331,192.1077331
7064,195.1650255,195.1650255
7065,197.5893767,197.5893767
7066,192.4753437,192.4753437
7067,193.7694968,466.72308015496316
7068,198.6507663,460.89752822577043
7069,187.3769234,187.3769234
7070,192.466346,192.466346
7071,188.4298722,188.4298722
7072,182.4830277,182.4830277
7073,189.447487,189.447487
7074,199.2301805,199.2301805
7075,198.3158499,198.3158499
7076,208.676524,208.676524
7077,198.8187151,198.8187151
7078,204.1020889,204.1020889
7079,207.5409231,207.5409231
7080,200.3455052,200.3455052
7081,215.1984694,215.1984694
7082,228.6100661,228.6100661
7083,227.0514616,227.0514616
7084,222.4324223,222.4324223
7085,223.5533131,223.5533131
7086,245.9854486,245.9854486
7087,279.1652254,279.1652254
7088,256.9859142,256.9859142
7089,248.7672451,248.7672451
7090,253.2440507,253.2440507
7091,252.029534,252.029534
7092,254.8393914,254.8393914
7093,258.7796446,258.7796446
7094,274.0470589,274.0470589
7095,272.8236073,272.8236073
7096,268.1445396,457.14293894120794
7097,278.3800046,278.3800046
7098,283.0528677,283.0528677
7099,293.0257641,457.0039365708467
7100,302.8991451,302.8991451
7101,289.6952815,289.6952815
7102,293.5188669,293.5188669
7103,298.4476155,298.4476155
7104,291.512639,291.512639
7105,311.0155318,466.5772283924392
7106,317.27997,461.4704021769941
7107,327.4168499,327.4168499
7108,322.6647555,322.6647555
7109,319.0675994,319.0675994
7110,306.6947067,306.6947067
7111,319.4645885,319.4645885
7112,318.6236182,318.6236182
7113,317.6526717,317.6526717
7114,334.7126174,334.7126174
7115,325.3568556,325.3568556
7116,332.1361644,332.1361644
7117,335.9958024,335.9958024
7118,345.3888747,345.3888747
7119,348.0372604,348.0372604
7120,352.5155472,352.5155472
7121,362.2096156,362.2096156
7122,338.0463014,338.04630139999995
7123,345.4702653,345.4702653
7124,347.4067549,347.4067549
7125,362.3008168,362.3008168
7126,359.8880235,359.8880235
7127,364.8728731,456.8679272121868
7128,357.9381795,357.9381795
7129,375.8881165,375.8881165
7130,353.1521869,353.1521869
7131,359.0663682,359.0663682
7132,353.4305702,353.4305702
7133,358.5068024,358.5068024
7134,352.921024,352.921024
7135,339.2180288,339.2180288
7136,352.4492216,352.4492216
7137,340.4242939,340.42429390000007
7138,337.8086083,337.8086083
7139,348.9120365,348.9120365
7140,360.6127142,360.6127142
7141,363.9133602,363.9133602
7142,351.2174855,351.2174855
7143,336.8954107,336.8954107
7144,347.8539128,347.8539128
7145,343.3185527,343.3185527
7146,342.5817652,342.5817652
7147,351.1312267,464.52301510175306
7148,341.4077123,341.40771230000007
7149,346.5656782,346.5656782
7150,359.0334022,359.0334022
7151,346.7111183,346.7111183
7152,340.5525173,340.5525173
7153,355.2039416,355.2039416
7154,364.4264628,364.4264628
7155,346.5543089,346.5543089
7156,353.3522049,353.3522049
7157,353.3403646,353.3403646
7158,349.9011922,349.9011922
7159,345.3245447,345.3245447
7160,349.7334907,459.6245485470565
7161,355.7383779,355.7383779
7162,356.8471884,356.8471884
7163,352.7078485,352.7078485
7164,346.4570109,460.1590025884599
7165,358.5774262,358.5774262
7166,357.9372526,357.9372526
7167,353.7527357,353.7527357
7168,359.8435862,359.8435862
7169,353.5358856,353.5358856
7170,348.1781305,467.30392587773764
7171,350.1146796,350.1146796
7172,345.2626539,465.5179324818272
7173,353.0917856,353.0917856
7174,342.2517734,342.2517734
7175,335.9131653,335.9131653
7176,350.3988723,457.0526593478698
7177,362.3305486,362.3305486
7178,369.6016635,369.6016635
7179,358.6593312,460.3705854925791
7180,344.2318221,344.2318221
7181,348.8157859,348.8157859
7182,347.597622,347.597622
7183,337.1455339,337.1455338999999
7184,337.9860952,337.9860952
7185,338.8083689,338.8083689
7186,328.6099911,328.6099911
7187,329.9651121,329.96511210000006
7188,336.7773255,336.7773255000001
7189,336.7962904,336.7962904
7190,331.6207168,331.6207168
7191,320.7642181,320.7642181
7192,325.6256231,325.6256231
7193,327.3309419,327.3309419
7194,332.1246554,332.1246554
7195,337.9109936,337.9109936
7196,332.8174857,332.8174857
7197,330.8575177,330.8575177
7198,341.9853418,341.9853418
7199,337.0114233,337.01142330000005
7200,340.7537895,340.7537895
7201,334.3808547,334.3808547
7202,335.0668352,457.4400816894439
7203,332.4989777,332.4989777
7204,327.5275679,327.5275679
7205,324.7800027,324.7800027
7206,329.1866134,329.1866134
7207,328.1432482,328.1432482
7208,334.5939515,453.5705780229244
7209,337.7967255,337.7967255
7210,332.3886242,332.3886242
7211,338.6205636,338.6205636000001
7212,356.6531919,463.39795927058714
7213,341.4375899,460.3031851713812
7214,336.9860703,336.98607030000005
7215,338.7489843,338.7489843
7216,328.7275213,328.7275213
7217,325.3842428,325.3842428
7218,343.6406744,343.6406744
7219,327.839485,461.2430196245668
7220,320.0314201,320.0314201
7221,313.755794,313.755794
7222,321.7732148,321.7732148
7223,338.2504722,338.2504722
7224,315.7597299,315.7597299
7225,322.3395712,322.3395712
7226,315.2111733,315.2111733
7227,316.599363,316.599363
7228,310.5906763,310.5906763
7229,317.5998862,317.5998862
7230,335.6916181,335.6916181
7231,332.3867693,332.3867693
7232,316.2152469,316.2152469
7233,315.7342006,315.7342006
7234,299.7407161,299.7407161
7235,319.496151,319.496151
7236,320.4828889,320.4828889
7237,328.3816522,328.3816522
7238,323.4205223,323.4205223
7239,319.8331913,319.8331913
7240,312.8519685,312.8519685
7241,307.9420505,307.9420505
7242,303.7722605,467.7306602768507
7243,288.9136688,288.9136688
7244,293.1086513,293.1086513
7245,289.5532063,289.5532063
7246,287.8515196,287.8515196
7247,291.5333967,291.5333967
7248,299.9496068,299.9496068
7249,302.6915411,302.6915411
7250,285.6610236,285.6610236
7251,277.4131554,277.4131554
7252,285.7101038,285.7101038
7253,289.6111408,289.6111408
7254,286.2724791,286.2724791
7255,269.6431973,269.6431973
7256,285.2537856,285.2537856
7257,269.4552667,460.7511296630318
7258,304.115649,304.115649
7259,275.1507946,275.1507946
7260,277.4325103,277.4325103
7261,263.373768,263.373768
7262,258.1004208,258.1004208
7263,260.3816057,260.3816057
7264,265.9967586,265.9967586
7265,276.6854069,276.6854069
7266,263.8884462,263.8884462
7267,257.6868627,257.6868627
7268,257.2988344,257.2988344
7269,248.5583352,248.5583352
7270,258.9441435,258.9441435
7271,265.1292841,265.1292841
7272,263.4168108,263.4168108
7273,245.7924534,245.7924534
7274,244.744121,244.744121
7275,241.6553746,241.6553746
7276,237.1204356,237.1204356
7277,248.0176212,248.0176212
7278,229.3865219,229.3865219
7279,234.3078867,234.3078867
7280,229.9741062,229.9741062
7281,230.223493,464.31301504036054
7282,230.9395763,230.9395763
7283,230.944954,230.944954
7284,220.1689301,220.1689301
7285,212.7527641,212.7527641
7286,210.6571279,210.65712789999998
7287,205.7494006,463.192851632168
7288,209.9342179,209.93421790000002
7289,210.3418381,210.34183810000002
7290,201.7044822,467.26493038874395
7291,197.0731381,197.0731381
7292,195.9058741,195.9058741
7293,192.3108319,192.3108319
7294,196.5441728,196.5441728
7295,205.1728315,205.1728315
7296,194.8181906,194.8181906
7297,188.3798524,188.3798524
7298,195.3845637,195.3845637
7299,182.3715004,182.3715004
7300,189.4320458,189.4320458
7301,202.6985557,462.6235174928603
7302,202.4358015,202.4358015
7303,203.08715,203.08715
7304,214.8753303,214.8753303
7305,205.4673362,205.4673362
7306,207.9986839,207.9986839
7307,230.3213251,230.3213251
7308,217.1973438,217.1973438
7309,215.7567228,215.7567228
7310,216.5356178,216.5356178
7311,214.6700711,214.6700711
7312,220.0772525,220.0772525
7313,225.4411336,225.4411336
7314,214.6669399,472.7829791445806
7315,228.3468094,462.99010386835954
7316,218.6265458,218.6265458
7317,183.7752001,183.7752001
7318,192.7174209,463.33358074004923
7319,189.8924555,465.8225289803579
7320,179.6973398,459.9395630286246
7321,180.5319493,180.5319493
7322,174.7387024,174.7387024
7323,165.6139659,165.6139659
